ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,ORDER_YEAR,ORDER_MONTH,ORDER_MONTH_YEAR,SALES_LAG1,SALES_ROLLING_7D,PRODUCTLINE_ENCODED,DEALSIZE_ENCODED,PROFIT
10284,31,71.81,1,2226.11,2004-08-21,Shipped,3,8,2004,Planes,84,S18_2581,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Not Provided,Oslo,Unknown,N 0106,Norway,EMEA,Klaeboe,Jan,Small,2004,8,2004-08,2795.13,3320.022857142857,2,2,-377.88999999999993
10284,24,83.12,6,1994.88,2004-08-21,Shipped,3,8,2004,Planes,91,S700_1691,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Not Provided,Oslo,Unknown,N 0106,Norway,EMEA,Klaeboe,Jan,Small,2004,8,2004-08,2226.11,3310.5600000000004,2,2,-189.1199999999999
10284,22,100.0,3,2310.88,2004-08-21,Shipped,3,8,2004,Planes,109,S24_1785,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Not Provided,Oslo,Unknown,N 0106,Norway,EMEA,Klaeboe,Jan,Small,2004,8,2004-08,1994.88,3055.9714285714285,2,2,-198.0
10284,21,71.0,2,1491.0,2004-08-21,Shipped,3,8,2004,Planes,72,S24_4278,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Not Provided,Oslo,Unknown,N 0106,Norway,EMEA,Klaeboe,Jan,Small,2004,8,2004-08,2310.88,3020.4000000000005,2,2,-21.0
10284,21,55.96,10,1175.16,2004-08-21,Shipped,3,8,2004,Planes,68,S24_3949,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Not Provided,Oslo,Unknown,N 0106,Norway,EMEA,Klaeboe,Jan,Small,2004,8,2004-08,1491.0,2367.1585714285716,2,2,-252.83999999999997
10284,30,73.99,12,2219.7,2004-08-21,Shipped,3,8,2004,Planes,68,S24_2841,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Not Provided,Oslo,Unknown,N 0106,Norway,EMEA,Klaeboe,Jan,Small,2004,8,2004-08,1175.16,2030.4085714285716,2,2,179.69999999999985
10284,33,51.93,5,1713.69,2004-08-21,Shipped,3,8,2004,Vintage Cars,43,S50_1341,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Not Provided,Oslo,Unknown,N 0106,Norway,EMEA,Klaeboe,Jan,Small,2004,8,2004-08,2219.7,1875.9171428571428,6,2,294.69
10286,38,57.2,1,2173.6,2004-08-28,Shipped,3,8,2004,Motorcycles,62,S18_3782,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Not Provided,Paris,Unknown,75012,France,EMEA,Bertrand,Marie,Small,2004,8,2004-08,2263.28,3102.151428571429,1,2,-182.3999999999999
10287,20,67.97,11,1359.4,2004-08-30,Shipped,3,8,2004,Classic Cars,61,S24_3371,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Small,2004,8,2004-08,2173.6,2924.8857142857146,0,2,139.39999999999998
10287,21,100.0,12,3432.24,2004-08-30,Shipped,3,8,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,2004-08,1359.4,3024.7599999999998,0,1,-1974.0
10287,27,100.0,2,4310.55,2004-08-30,Shipped,3,8,2004,Classic Cars,141,S18_3685,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,2004-08,3432.24,3054.884285714286,0,1,-1107.0
10287,45,100.0,10,4756.5,2004-08-30,Shipped,3,8,2004,Classic Cars,117,S12_3380,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,2004-08,4310.55,3594.212857142857,0,1,-765.0
10287,41,100.0,4,6499.32,2004-08-30,Shipped,3,8,2004,Classic Cars,141,S18_1129,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,2004-08,4756.5,3542.1271428571426,0,1,-1681.0
10287,36,39.65,6,1427.4,2004-08-30,Shipped,3,8,2004,Classic Cars,37,S24_2972,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Small,2004,8,2004-08,6499.32,3422.715714285714,0,2,95.39999999999995
10287,34,100.0,17,4300.32,2004-08-30,Shipped,3,8,2004,Classic Cars,148,S18_4721,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,2004-08,1427.4,3726.532857142857,0,1,-1632.0
10287,40,88.12,16,3524.8,2004-08-30,Shipped,3,8,2004,Classic Cars,80,S24_4620,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,2004-08,4300.32,4035.875714285714,0,1,324.8000000000002
10287,44,82.39,8,3625.16,2004-08-30,Shipped,3,8,2004,Classic Cars,77,S18_1889,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,2004-08,3524.8,4063.4357142857143,0,1,237.16000000000003
10287,36,100.0,7,4297.32,2004-08-30,Shipped,3,8,2004,Classic Cars,140,S24_3856,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,2004-08,3625.16,4061.5457142857144,0,1,-1440.0
10287,41,69.43,13,2846.63,2004-08-30,Shipped,3,8,2004,Classic Cars,79,S12_3990,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Small,2004,8,2004-08,4297.32,3788.707142857143,0,2,-392.3699999999997
10287,36,100.0,5,5852.52,2004-08-30,Shipped,3,8,2004,Classic Cars,169,S18_3232,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,2004-08,2846.63,3696.3071428571425,0,1,-2484.0
10287,44,100.0,1,5052.96,2004-08-30,Shipped,3,8,2004,Classic Cars,132,S18_2870,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,2004-08,5852.52,4214.244285714286,0,1,-1408.0
10287,24,100.0,3,3516.48,2004-08-30,Shipped,3,8,2004,Classic Cars,142,S18_1984,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,2004-08,5052.96,4102.267142857143,0,1,-1008.0
10287,40,100.0,14,6761.6,2004-08-30,Shipped,3,8,2004,Classic Cars,146,S18_3482,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,2004-08,3516.48,4564.6671428571435,0,1,-1840.0
10287,43,70.76,15,3042.68,2004-08-30,Shipped,3,8,2004,Classic Cars,80,S18_3278,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,2004-08,6761.6,4481.455714285715,0,1,-397.31999999999977
10287,23,100.0,9,2675.13,2004-08-30,Shipped,3,8,2004,Classic Cars,115,S12_4675,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Not Provided,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Small,2004,8,2004-08,3042.68,4249.714285714286,0,2,-345.0
10288,23,73.41,7,1688.43,2004-09-01,Shipped,3,9,2004,Classic Cars,71,S18_4933,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Small,2004,9,2004-09,2675.13,4084.257142857143,0,2,55.42999999999992
10288,29,38.17,1,1106.93,2004-09-01,Shipped,3,9,2004,Vintage Cars,33,S24_1937,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Small,2004,9,2004-09,1688.43,3406.315714285714,6,2,149.93000000000006
10288,20,100.0,14,2936.8,2004-09-01,Shipped,3,9,2004,Classic Cars,124,S18_1589,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Small,2004,9,2004-09,1106.93,3104.007142857143,0,2,-480.0
10288,35,80.87,9,2830.45,2004-09-01,Shipped,3,9,2004,Classic Cars,90,S24_2766,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Small,2004,9,2004-09,2936.8,3006.002857142858,0,2,-319.54999999999984
10288,31,100.0,2,3822.92,2004-09-01,Shipped,3,9,2004,Vintage Cars,127,S18_2325,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Medium,2004,9,2004-09,2830.45,2586.191428571429,6,1,-837.0
10288,50,52.32,13,2616.0,2004-09-01,Shipped,3,9,2004,Classic Cars,50,S24_1628,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Small,2004,9,2004-09,3822.92,2525.2371428571428,0,2,116.00000000000001
10288,48,100.0,8,6539.04,2004-09-01,Shipped,3,9,2004,Classic Cars,117,S24_2887,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Medium,2004,9,2004-09,2616.0,3077.2242857142855,0,1,-816.0
10288,35,80.99,6,2834.65,2004-09-01,Shipped,3,9,2004,Vintage Cars,92,S18_4409,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Small,2004,9,2004-09,6539.04,3240.9700000000003,6,2,-385.3500000000002
10288,32,100.0,5,5875.2,2004-09-01,Shipped,3,9,2004,Vintage Cars,170,S18_1749,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Medium,2004,9,2004-09,2834.65,3922.1514285714284,6,1,-2240.0
10288,34,68.49,10,2328.66,2004-09-01,Shipped,3,9,2004,Classic Cars,85,S24_3191,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Small,2004,9,2004-09,5875.2,3835.2742857142853,0,2,-561.3400000000001
10288,33,40.62,3,1340.46,2004-09-01,Shipped,3,9,2004,Vintage Cars,41,S24_3969,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Small,2004,9,2004-09,2328.66,3622.4185714285713,6,2,-12.540000000000084
10288,41,100.0,12,4873.26,2004-09-01,Shipped,3,9,2004,Classic Cars,107,S24_3432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Medium,2004,9,2004-09,1340.46,3772.467142857143,0,1,-287.0
10288,36,66.14,11,2381.04,2004-09-01,Shipped,3,9,2004,Classic Cars,73,S24_1046,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Small,2004,9,2004-09,4873.26,3738.9014285714284,0,2,-246.95999999999998
10288,28,61.75,4,1729.0,2004-09-01,Shipped,3,9,2004,Vintage Cars,60,S18_2248,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Small,2004,9,2004-09,2381.04,3051.752857142857,6,2,49.0
10289,43,100.0,3,8272.34,2004-09-03,Shipped,3,9,2004,Vintage Cars,168,S18_2795,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Large,2004,9,2004-09,1729.0,3828.565714285714,6,0,-2924.0
10289,24,56.07,1,1345.68,2004-09-03,Shipped,3,9,2004,Vintage Cars,53,S18_1367,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2004,9,2004-09,8272.34,3181.491428571429,6,2,73.68
10289,45,48.38,4,2177.1,2004-09-03,Shipped,3,9,2004,Vintage Cars,44,S24_2022,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2004,9,2004-09,1345.68,3159.8399999999997,6,2,197.1000000000001
10289,38,100.0,2,4567.98,2004-09-03,Shipped,3,9,2004,Vintage Cars,102,S18_1342,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2004,9,2004-09,2177.1,3620.9142857142856,6,1,-76.0
10291,48,100.0,1,5398.08,2004-09-08,Shipped,3,9,2004,Trucks and Buses,127,S24_2300,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Not Provided,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,2004,9,2004-09,2099.63,3683.7599999999998,5,1,-1296.0
10291,41,100.0,8,6387.8,2004-09-08,Shipped,3,9,2004,Trucks and Buses,136,S12_1666,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Not Provided,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,2004,9,2004-09,5398.08,3943.7342857142858,5,1,-1476.0
10291,32,71.75,7,2296.0,2004-09-08,Shipped,3,9,2004,Trucks and Buses,64,S32_3522,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Not Provided,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Small,2004,9,2004-09,4528.86,3822.5171428571425,5,2,248.0
10291,47,100.0,12,5713.79,2004-09-08,Shipped,3,9,2004,Vintage Cars,101,S18_2949,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Not Provided,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,2004,9,2004-09,2296.0,4091.29,6,1,-47.0
10291,41,100.0,10,4687.94,2004-09-08,Shipped,3,9,2004,Trucks and Buses,116,S18_1097,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Not Provided,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,2004,9,2004-09,2150.0,4451.7814285714285,5,1,-656.0
10291,30,100.0,4,3855.9,2004-09-08,Shipped,3,9,2004,Classic Cars,147,S10_4962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Not Provided,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,2004,9,2004-09,4687.94,4231.47,0,1,-1410.0
10291,29,51.82,9,1502.78,2004-09-08,Shipped,3,9,2004,Vintage Cars,50,S18_4668,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Not Provided,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Small,2004,9,2004-09,3855.9,3533.6099999999997,6,2,52.78000000000001
10291,23,100.0,13,2866.26,2004-09-08,Shipped,3,9,2004,Vintage Cars,104,S18_3136,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Not Provided,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Small,2004,9,2004-09,4983.14,3679.9728571428573,6,2,-92.0
10291,37,100.0,11,7136.19,2004-09-08,Shipped,3,9,2004,Classic Cars,214,S10_1949,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Not Provided,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Large,2004,9,2004-09,4554.94,3889.387142857143,0,0,-4218.0
10291,37,50.59,14,1871.83,2004-09-08,Shipped,3,9,2004,Vintage Cars,62,S18_2957,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Not Provided,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Small,2004,9,2004-09,7136.19,3605.9485714285715,6,2,-422.16999999999985
10291,48,100.0,5,5288.64,2004-09-08,Shipped,3,9,2004,Trucks and Buses,121,S18_4600,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Not Provided,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,2004,9,2004-09,1871.83,4146.785714285715,5,1,-1008.0
10291,26,83.79,3,2178.54,2004-09-08,Shipped,3,9,2004,Trucks and Buses,96,S32_1268,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Not Provided,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Small,2004,9,2004-09,7140.76,4356.771428571429,5,2,-317.4599999999998
10291,26,57.73,2,1500.98,2004-09-08,Shipped,3,9,2004,Trucks and Buses,60,S18_2432,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Not Provided,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Small,2004,9,2004-09,2844.87,3250.4385714285713,5,2,-59.02000000000008
10291,28,100.0,6,3256.96,2004-09-08,Shipped,3,9,2004,Classic Cars,101,S700_2824,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Not Provided,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,2004,9,2004-09,1172.34,2860.2714285714287,0,1,-28.0
10293,49,100.0,3,4946.06,2004-09-09,Shipped,3,9,2004,Vintage Cars,87,S18_4522,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Not Provided,Torino,Unknown,10100,Italy,EMEA,Accorti,Paolo,Medium,2004,9,2004-09,3256.96,2546.742857142857,6,1,637.0
10293,29,71.89,5,2084.81,2004-09-09,Shipped,3,9,2004,Ships,86,S700_1938,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Not Provided,Torino,Unknown,10100,Italy,EMEA,Accorti,Paolo,Small,2004,9,2004-09,4946.06,2533.3528571428574,3,2,-409.19
10293,21,100.0,2,2941.89,2004-09-09,Shipped,3,9,2004,Ships,122,S24_2011,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Not Provided,Torino,Unknown,10100,Italy,EMEA,Accorti,Paolo,Small,2004,9,2004-09,2084.81,2678.272857142857,3,2,-462.0
10293,24,100.0,4,2819.28,2004-09-09,Shipped,3,9,2004,Vintage Cars,136,S18_3140,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Not Provided,Torino,Unknown,10100,Italy,EMEA,Accorti,Paolo,Small,2004,9,2004-09,2941.89,2674.617142857143,6,2,-864.0
10293,32,60.06,1,1921.92,2004-09-09,Shipped,3,9,2004,Ships,54,S72_3212,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Not Provided,Torino,Unknown,10100,Italy,EMEA,Accorti,Paolo,Small,2004,9,2004-09,2819.28,2734.7514285714287,3,2,193.92000000000007
10293,45,100.0,7,8253.0,2004-09-09,Shipped,3,9,2004,Classic Cars,173,S12_3891,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Not Provided,Torino,Unknown,10100,Italy,EMEA,Accorti,Paolo,Large,2004,9,2004-09,1921.92,3746.2742857142853,0,0,-3285.0
10293,46,100.0,8,8411.56,2004-09-09,Shipped,3,9,2004,Classic Cars,207,S12_1108,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Not Provided,Torino,Unknown,10100,Italy,EMEA,Accorti,Paolo,Large,2004,9,2004-09,8253.0,4482.645714285714,0,0,-4922.0
10293,24,100.0,9,4242.24,2004-09-09,Shipped,3,9,2004,Classic Cars,151,S12_3148,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Not Provided,Torino,Unknown,10100,Italy,EMEA,Accorti,Paolo,Medium,2004,9,2004-09,8411.56,4382.099999999999,0,1,-1224.0
10293,22,100.0,6,2418.24,2004-09-09,Shipped,3,9,2004,Trains,100,S18_3259,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Not Provided,Torino,Unknown,10100,Italy,EMEA,Accorti,Paolo,Small,2004,9,2004-09,4242.24,4429.732857142857,4,2,0.0
10296,21,96.34,13,2023.14,2004-09-15,Shipped,3,9,2004,Ships,86,S18_3029,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Not Provided,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,Small,2004,9,2004-09,2576.2,3151.4828571428575,3,2,217.14000000000007
10296,22,84.7,12,1863.4,2004-09-15,Shipped,3,9,2004,Vintage Cars,105,S18_3856,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Not Provided,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,Small,2004,9,2004-09,2023.14,2921.4285714285716,6,2,-446.5999999999999
10296,26,48.44,1,1259.44,2004-09-15,Shipped,3,9,2004,Vintage Cars,43,S50_1341,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Not Provided,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,Small,2004,9,2004-09,1863.4,2821.514285714286,6,2,141.43999999999994
10296,34,100.0,11,3477.86,2004-09-15,Shipped,3,9,2004,Ships,90,S700_2047,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Not Provided,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,Medium,2004,9,2004-09,1259.44,2828.7514285714287,3,1,340.0
10296,31,53.92,9,1671.52,2004-09-15,Shipped,3,9,2004,Vintage Cars,65,S24_3420,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Not Provided,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,Small,2004,9,2004-09,3477.86,2509.1657142857143,6,2,-343.47999999999996
10296,42,100.0,2,4296.6,2004-09-15,Shipped,3,9,2004,Planes,91,S700_1691,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Not Provided,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,Medium,2004,9,2004-09,1671.52,2452.594285714286,2,1,378.0
10296,22,77.15,14,1697.3,2004-09-15,Shipped,3,9,2004,Vintage Cars,83,S24_3816,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Not Provided,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,Small,2004,9,2004-09,4296.6,2327.037142857143,6,2,-128.69999999999987
10296,47,86.62,5,4071.14,2004-09-15,Shipped,3,9,2004,Planes,74,S700_4002,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Not Provided,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,Medium,2004,9,2004-09,1697.3,2619.608571428572,2,1,593.1400000000002
10296,24,100.0,4,2441.04,2004-09-15,Shipped,3,9,2004,Planes,99,S700_2466,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Not Provided,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,Small,2004,9,2004-09,4071.14,2702.128571428572,2,2,24.0
10296,21,71.25,8,1496.25,2004-09-15,Shipped,3,9,2004,Planes,68,S24_2841,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Not Provided,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,Small,2004,9,2004-09,2441.04,2735.9585714285713,2,2,68.25
10296,36,100.0,7,5676.84,2004-09-15,Shipped,3,9,2004,Planes,157,S18_1662,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Not Provided,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,Medium,2004,9,2004-09,1496.25,3050.0985714285716,2,1,-2052.0
10296,32,71.65,6,2292.8,2004-09-15,Shipped,3,9,2004,Planes,68,S24_3949,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Not Provided,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,Small,2004,9,2004-09,5676.84,3138.8528571428574,2,2,116.80000000000018
10296,22,80.8,3,1777.6,2004-09-15,Shipped,3,9,2004,Planes,80,S700_3167,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Not Provided,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,Small,2004,9,2004-09,2292.8,2778.9957142857143,2,2,17.599999999999937
10296,21,45.19,10,948.99,2004-09-15,Shipped,3,9,2004,Planes,49,S72_1253,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Not Provided,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,Small,2004,9,2004-09,1777.6,2672.094285714286,2,2,-80.01000000000005
10297,32,65.51,1,2096.32,2004-09-16,Shipped,3,9,2004,Motorcycles,76,S24_2000,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,EMEA,Cassidy,Dean,Small,2004,9,2004-09,948.99,2389.977142857143,1,2,-335.67999999999984
10297,23,72.45,5,1666.35,2004-09-16,Shipped,3,9,2004,Planes,72,S24_4278,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,EMEA,Cassidy,Dean,Small,2004,9,2004-09,2096.32,2279.307142857143,2,2,10.350000000000065
10297,28,79.8,7,2234.4,2004-09-16,Shipped,3,9,2004,Vintage Cars,68,S32_4289,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,EMEA,Cassidy,Dean,Small,2004,9,2004-09,1666.35,2384.7571428571428,6,2,330.3999999999999
10297,26,100.0,2,2856.88,2004-09-16,Shipped,3,9,2004,Motorcycles,99,S32_1374,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,EMEA,Cassidy,Dean,Small,2004,9,2004-09,2234.4,1981.9057142857143,1,2,26.0
10297,25,82.79,4,2069.75,2004-09-16,Shipped,3,9,2004,Planes,84,S18_2581,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,EMEA,Cassidy,Dean,Small,2004,9,2004-09,2856.88,1950.0414285714287,2,2,-30.249999999999844
